Version,BatchKeyPath,KeyName,BatchValueName,Path,CreatedOn,LastStart,LastStop,TaskState,LastActionResult,Source,Description,SecurityDescriptor,Author
3,,{67889EEC-D7B4-43D3-B82C-D0DBA3522591},,\Microsoft\Windows\WCM\WiFiTask,2018-03-27 12:11:56.4445615,2018-04-06 06:14:34.6731026,2018-04-06 06:14:36.7253517,0,0,,"$(@%SystemRoot%\system32\wifitask.exe,-2)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;BU)(A;;FA;;;S-1-5-80-4155767994-3874329934-3800885181-2130851812-726865888),"$(@%SystemRoot%\system32\wifitask.exe,-1)"
3,,{68240FAE-7F80-4AF3-8112-38B6A6BF4740},,\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,2018-03-27 12:11:56.4601875,,,0,0,"$(@%systemroot%\system32\srm.dll,-18000)","$(@%systemroot%\system32\srm.dll,-18002)",D:(D;;SD;;;AU)(A;;FRFWFX;;;AU),"$(@%systemroot%\system32\srm.dll,-18001)"
3,,{6831246E-D3E2-469C-9079-23FA53AC7712},,\Microsoft\Windows\Printing\EduPrintProv,2018-03-27 12:11:56.4758115,,,0,0,,,D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;WD),
3,,{6A5D5885-617C-446D-9E5F-D3F7AD9FD29E},,\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan,2018-03-27 09:50:23.8117959,2018-04-05 08:42:25.6091463,2018-04-05 08:43:49.3476081,0,0,,Periodic scan task.,,
3,,{6AF2B5AF-12F7-4A18-8717-7EE7080D2E29},,\Microsoft\Windows\ApplicationData\CleanupTemporaryState,2018-03-27 12:11:56.4914386,2018-04-04 05:45:48.3965797,2018-04-04 05:45:49.2758255,0,0,"$(@%systemroot%\system32\Windows.Storage.ApplicationData.dll,-5001)","$(@%systemroot%\system32\Windows.Storage.ApplicationData.dll,-5003)",D:(A;;FRFX;;;BA)(A;;FA;;;SY),"$(@%systemroot%\system32\Windows.Storage.ApplicationData.dll,-5002)"
3,,{6AF76128-8D3D-4190-88A8-78A1FDB651A8},,\Microsoft\Windows\WOF\WIM-Hash-Validation,2018-03-27 12:11:56.5070630,2018-03-28 13:45:48.2360499,2018-03-28 13:45:48.9345110,0,0,"$(@%SystemRoot%\system32\WofTasks.dll,-601)","$(@%SystemRoot%\system32\WofTasks.dll,-602)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%SystemRoot%\system32\WofTasks.dll,-600)"
3,,{6C347398-3BF5-4CFF-A5E4-2151CC42B359},,\Microsoft\Windows\Maps\MapsToastTask,2018-03-27 12:11:56.5383198,,,0,0,,"$(@%SystemRoot%\system32\mapstoasttask.dll,-602)",D:(A;;0x111FFFFF;;;SY)(A;;0x111FFFFF;;;BA)(A;;0x111FFFFF;;;S-1-5-80-3028837079-3186095147-955107200-3701964851-1150726376)(A;;FRFX;;;AU),"$(@%SystemRoot%\system32\mapstoasttask.dll,-600)"
3,,{6E5F8BCA-89EE-4A07-81A9-4BC979E04A40},,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceProtectionStateChanged,2018-03-27 12:11:56.5539431,2018-04-05 08:16:52.5836413,2018-04-05 08:16:52.8684688,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{6EE17B2A-BD42-482C-8D89-88F3F3D06E9A},,\Microsoft\Windows\SettingSync\BackgroundUploadTask,2018-03-27 12:11:56.5695656,2018-04-06 12:47:01.9048184,2018-04-06 12:47:02.5729606,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),
3,,{6F0BC9E8-7975-4BBA-BA11-1B177AA4EBB4},,\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,2018-03-27 12:11:56.5851908,,,0,0,,"$(@%SystemRoot%\System32\sppnp.dll,-2001)",D:(A;;FA;;;BA)(A;;FA;;;SY),"$(@%SystemRoot%\System32\sppnp.dll,-2000)"
3,,{71B5B3B5-F3E4-4EDE-ACCD-2668A19D5CE7},,\Microsoft\Windows\Task Manager\Interactive,2018-03-27 12:11:56.6164438,,,0,0,"$(@%systemroot%\system32\wdc.dll,-10042)","$(@%systemroot%\system32\wdc.dll,-10043)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;IU),"$(@%systemroot%\system32\wdc.dll,-10041)"
3,,{724A82BA-0CD9-4932-A8F8-AE155346DC7A},,\Microsoft\Windows\Workplace Join\Automatic-Device-Join,2018-03-27 12:11:54.6968686,,,0,0,,"$(@%SystemRoot%\system32\dsregcmd.exe,-101)",D:AI(A;;FA;;;NS)(A;;GA;;;SY)(A;ID;FA;;;BA)(A;ID;GRGX;;;AU),
3,,{72505299-C884-45D7-8FD6-026C2FFBE32D},,\Microsoft\Windows\WDI\ResolutionHost,2018-03-27 12:11:56.6633205,2018-03-29 04:49:47.4311911,,0,0,"$(@%systemroot%\system32\dps.dll,-601)","$(@%systemroot%\system32\dps.dll,-602)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;IU)(A;;FRFX;;;S-1-5-80-2970612574-78537857-698502321-558674196-1451644582),"$(@%systemroot%\system32\dps.dll,-600)"
3,,{72823FDD-BD1E-49B3-B82A-E44C027AE934},,\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,2018-03-27 12:11:56.6789453,,,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{798E0AF4-3ED7-4D41-B06F-5261474509DE},,\Microsoft\Windows\License Manager\TempSignedLicenseExchange,2018-03-27 12:11:56.7101949,2018-04-05 08:42:25.6101470,2018-04-05 08:42:25.9032504,0,0,"$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-601)","$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-602)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;GRGX;;;SU),"$(@%SystemRoot%\system32\TempSignedLicenseExchangeTask.dll,-600)"
3,,{7CBDBFDC-601B-4E16-8FF7-A5B2D18AB963},,\Microsoft\Windows\Wininet\CacheTask,2018-03-27 12:11:54.7437453,2018-03-27 21:45:45.2892305,2018-03-27 21:45:21.4168373,0,0,,"$(@%systemroot%\system32\wininet.dll,-16001)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;0x001200a9;;;BU)(A;;0x001200a9;;;WD)(A;;0x001200a9;;;LW),"$(@%systemroot%\system32\wininet.dll,-16000)"
3,,{823907E4-225B-4EF7-AF4B-8BD3F3493491},,\Microsoft\Windows\Bluetooth\UninstallDeviceTask,2018-03-27 12:11:56.7570735,,,0,0,,"$(@%SystemRoot%\system32\BthUdTask.exe,-1001)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\BthUdTask.exe,-1002)"
3,,{82B5AAEF-39CD-42E6-839C-D4724378C033},,\Microsoft\Windows\UPnP\UPnPHostConfig,2018-03-27 12:11:56.7726971,,,0,0,,"$(@%systemroot%\system32\upnphost.dll,-216)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%systemroot%\system32\upnphost.dll,-215)"
3,,{82F4D23B-6094-4A71-881F-1E15A6319E3E},,\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,2018-03-27 12:11:54.7593709,2018-03-27 23:29:39.3821945,2018-03-27 09:50:12.0947314,0,-2147023829,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{87E3E665-30F8-4B90-95CA-CDFDAF7E5FEB},,\Microsoft\Windows\Diagnosis\Scheduled,2018-03-23 12:11:56.7883238,2018-04-04 05:45:48.4045829,2018-04-04 05:45:50.8483797,0,0,"$(@%systemroot%\system32\sdiagschd.dll,-102)","$(@%systemroot%\system32\sdiagschd.dll,-103)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;BU)(A;;FRFX;;;LS),"$(@%systemroot%\system32\sdiagschd.dll,-101)"
3,,{8C5D0486-F6FB-491D-BDE8-EA17DFD04457},,\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,2018-03-27 12:11:56.8195749,,,0,0,"$(@%systemroot%\system32\mitigationconfiguration.dll,-601)","$(@%systemroot%\system32\mitigationconfiguration.dll,-602)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;AU),"$(@%systemroot%\system32\mitigationconfiguration.dll,-600)"
3,,{8E41C770-D98C-4204-A13A-0BA7C577AD02},,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,2018-03-27 12:11:54.8218731,2018-03-27 12:13:29.2499398,2018-03-27 12:13:31.1472272,0,0,"$(@%systemroot%\system32\sppc.dll,-200)","$(@%systemroot%\system32\sppc.dll,-202)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFW;;;S-1-5-80-123231216-2592883651-3715271367-3753151631-4175906628)(A;;FR;;;S-1-5-4),"$(@%systemroot%\system32\sppc.dll,-200)"
3,,{8E7BC73C-7600-496B-9EA7-DF5B30C4B9F1},,\Microsoft\Windows\SettingSync\NetworkStateChangeTask,2018-03-27 12:11:56.8820760,2018-04-06 12:26:16.0114851,2018-04-06 12:26:16.6400123,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),
3,,{9145052E-6566-4CC1-9AE6-2FC422F561B8},,\Microsoft\Windows\UpdateOrchestrator\Maintenance Install,2018-03-27 09:33:21.8698646,,,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;BA),
3,,{9202D2AF-F1E6-4D6B-AA7E-FC0654E3635A},,\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,2018-03-27 12:11:56.8977012,,,0,0,,"$(@%SystemRoot%\system32\bfe.dll,-2002)",,"$(@%SystemRoot%\system32\bfe.dll,-2001)"
3,,{931BE2FA-8F50-4C1A-BFD8-150C55D25502},,\Microsoft\Windows\EDP\EDP App Launch Task,2018-03-27 12:11:56.9133268,,,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),
3,,{9382EF2C-1C04-478F-9AD2-8D98DCA93085},,\Microsoft\Windows\Chkdsk\ProactiveScan,2018-03-27 12:11:56.9289535,2018-04-05 08:42:25.6191497,2018-04-05 08:42:26.3844201,0,0,"$(@%systemroot%\system32\pstask.dll,-100)","$(@%systemroot%\system32\pstask.dll,-102)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\pstask.dll,-101)"
3,,{95812E91-F632-41D2-BA27-1B515BFBF299},,\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,2018-03-27 12:11:56.9445783,,,0,0,"$(@%systemroot%\system32\msra.exe,-687)","$(@%systemroot%\system32\msra.exe,-688)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%systemroot%\system32\msra.exe,-686)"
3,,{9A149913-6192-4221-841A-2D904528AAC3},,\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,2018-03-27 12:11:56.9758305,,,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{9AFF9071-0F55-4880-9655-30CB2969713A},,\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,2018-03-27 09:50:23.7961733,2018-04-05 08:42:25.6311549,2018-04-05 08:43:25.9635967,0,0,,Periodic cleanup task.,,
3,,{9C7D670F-D8AA-4310-B11E-79D3738AB035},,\Microsoft\Windows\DiskFootprint\Diagnostics,2018-03-27 12:11:57.0227080,2018-04-05 08:42:25.6461598,2018-04-05 08:42:26.5674843,0,1,,,,
3,,{9D5DB7FB-8385-4592-B395-B99FADACACA3},,\Microsoft\Windows\Registry\RegIdleBackup,2018-03-24 12:11:57.0383332,,,0,0,"$(@%systemroot%\system32\regidle.dll,-601)","$(@%systemroot%\system32\regidle.dll,-602)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;IU)(A;;FRFX;;;S-1-5-80-2970612574-78537857-698502321-558674196-1451644582)(A;;FRFX;;;LS),"$(@%systemroot%\system32\regidle.dll,-600)"
3,,{9EDF61A5-AC02-4911-A5F2-857CF14AFFAD},,\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,2018-03-27 12:11:54.8531250,2018-04-06 12:26:27.6114809,2018-04-06 12:26:27.6464273,0,-2146893776,"$(@%SystemRoot%\system32\ngctasks.dll,-101)","$(@%SystemRoot%\system32\ngctasks.dll,-102)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;NS),"$(@%SystemRoot%\system32\ngctasks.dll,-100)"
3,,{A108828C-AC12-4613-8D0C-9DF73E983E77},,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,2018-03-27 12:11:57.0695835,,,0,0,"$(@%systemroot%\system32\TieringEngineService.exe,-601)","$(@%systemroot%\system32\TieringEngineService.exe,-602)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\TieringEngineService.exe,-600)"
3,,{A5C1489F-D79F-43B2-B433-EAAFE0E7ADA5},,\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,2018-03-27 12:11:57.1008339,,,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),
3,,{A70D812D-3245-46FF-8651-2472A6A6875B},,\Microsoft\Windows\Plug and Play\Device Install Group Policy,2018-03-27 12:11:57.1164609,,,0,0,,"$(@%SystemRoot%\system32\pnppolicy.dll,-602)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY),"$(@%SystemRoot%\system32\pnppolicy.dll,-600)"
3,,{A78067C2-F80E-4ADF-9A77-FADD7B319561},,\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,2018-03-27 12:11:54.8687521,,,0,0,"$(@%SystemRoot%\System32\DFDTS.dll,-100)","$(@%SystemRoot%\System32\DFDTS.dll,-118)",D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FR;;;BU),"$(@%SystemRoot%\System32\DFDTS.dll,-101)"
3,,{A7C57A41-D764-4AAB-BBDE-BB8DAA2BE5DD},,\Microsoft\Windows\UNP\RunUpdateNotificationMgr,2018-03-27 12:11:57.1320861,,,0,0,,,D:P(A;;GA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;BA)(A;;FRFX;;;AU),
3,,{A7FDF706-59A4-4F5F-8274-DAB060A8F56E},,\Microsoft\Windows\PI\Sqm-Tasks,2018-03-26 12:11:57.1477109,,,0,0,"$(@%SystemRoot%\system32\TpmTasks.dll,-601)","$(@%SystemRoot%\system32\TpmTasks.dll,-603)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\TpmTasks.dll,-600)"
3,,{A824AA4F-A48D-43DD-97E3-EE55258E93C3},,\Microsoft\Office\OfficeTelemetryAgentFallBack2016,2018-03-27 09:45:40.7752754,2018-04-06 12:26:14.3073208,2018-04-06 03:30:49.2987739,0,-2147024894,,"This task initiates the background task for Office Telemetry Agent, which scans and uploads usage and error information for Office solutions.",,
3,,{A844356C-0A4B-4AFF-8A47-D4BA7EDC24C4},,\DropboxUpdateTaskMachineUA,2018-03-28 00:03:23.8754705,2018-04-06 12:51:22.7077773,2018-04-04 08:08:59.4499525,0,-2147020576,,"Keeps your Dropbox software up to date. If this task is disabled or stopped, your Dropbox software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This task uninstalls itself when there is no Dropbox software using it.",,DESKTOP-PM6C56D\jcloudy
3,,{A8E38795-E6D5-44C1-83B8-D3D0811ACE2E},,\Microsoft\Windows\ApplicationData\DsSvcCleanup,2018-03-27 12:11:57.1789620,2018-04-05 08:42:25.6821727,2018-04-05 08:42:26.0683084,0,0,"$(@%systemroot%\system32\dssvc.dll,-10005)","$(@%systemroot%\system32\dssvc.dll,-10006)",D:(A;;FRFX;;;BA)(A;;FA;;;SY),"$(@%systemroot%\system32\dssvc.dll,-10004)"
3,,{A8F1E8F7-46AE-461D-BA6A-4FC6C2A43ACB},,\Microsoft\Windows\UpdateOrchestrator\MusUx_LogonUpdateResults,2018-03-27 09:28:20.7543675,2018-03-27 23:29:39.3321127,2018-03-27 23:29:43.6094917,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;BA),
3,,{AB90E5E3-399D-47FF-B197-A0A789D8C521},,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,2018-03-27 12:11:57.2102128,2018-03-27 09:50:08.4265038,2018-03-27 09:50:16.0447690,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{ABAAFA95-4331-4259-B7CF-AD53C5E8B786},,\Microsoft\Windows\EDP\StorageCardEncryption Task,2018-03-27 12:11:57.2258391,,,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),
3,,{ABC2A8CE-766D-49C9-9126-FDEA4B45FB34},,\Microsoft\Windows\WindowsUpdate\Automatic App Update,2018-03-27 12:11:54.9000051,2018-04-06 12:29:13.5697759,2018-04-06 12:29:13.6728119,0,0,"$(@%SystemRoot%\System32\wuautoappupdate.dll,-601)","$(@%SystemRoot%\System32\wuautoappupdate.dll,-603)",D:(A;;FA;;;SY)(A;;FA;;;BA)(A;;FRFX;;;IU),"$(@%SystemRoot%\System32\wuautoappupdate.dll,-601)"
3,,{AD4D7CA0-E12F-415A-9EC8-CAD721491E04},,\Microsoft\Windows\NetTrace\GatherNetworkInfo,2018-03-27 12:11:57.2570895,,,0,0,"$(@%SystemRoot%\system32\nettrace.dll,-6910)","$(@%SystemRoot%\system32\nettrace.dll,-6912)",,"$(@%SystemRoot%\system32\nettrace.dll,-6911)"
3,,{AE29E8A6-9708-4CB5-8282-D7F7291DCC34},,\Microsoft\Windows\Location\WindowsActionDialog,2018-03-27 12:11:57.2727146,,,0,0,,"$(@%systemRoot%\System32\WindowsActionDialog.exe,-102)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),
3,,{AE4A7B82-4D69-4DB3-A7BA-E49D36F60C76},,\Microsoft\Office\Office ClickToRun Service Monitor,2018-03-27 09:45:18.1374276,2018-04-06 12:36:11.2547327,2018-04-06 12:36:11.3220020,0,0,,This task monitors the state of your Microsoft Office ClickToRunSvc and sends crash and error logs to Microsoft.,,Microsoft Office
3,,{B1044451-BB1F-408B-ACEA-4C3403A7E5A9},,\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE,2018-03-22 12:11:57.2883410,,,0,0,"$(@%SystemRoot%\system32\ReAgentTask.dll,-602)","$(@%SystemRoot%\system32\ReAgentTask.dll,-603)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\ReAgentTask.dll,-601)"
3,,{B2B85895-09A2-4BC3-BBF9-9B74780BFE62},,\Microsoft\Windows\SharedPC\Account Cleanup,2018-03-27 12:11:57.3195917,,,0,0,,,,
3,,{B2DBA6F1-683B-44EC-855D-620ECFE5185B},,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,2018-03-27 12:11:57.3352172,,,0,0,"$(@%systemroot%\system32\sppc.dll,-200)","$(@%systemroot%\system32\sppc.dll,-201)",D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;FA;;;S-1-5-80-123231216-2592883651-3715271367-3753151631-4175906628)(A;;FR;;;S-1-5-87-2912274048-3994893941-1669128114-1310430903-1263774323),"$(@%systemroot%\system32\sppc.dll,-200)"
3,,{B38EADAA-FBBE-4A90-BAE4-3F6BCC5C5BC7},,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,2018-03-27 12:11:57.3508466,2018-04-06 07:23:03.0491835,2018-04-06 07:23:18.6969293,0,0,"$(@%SystemRoot%\system32\appraiser.dll,-500)","$(@%SystemRoot%\system32\appraiser.dll,-502)",D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\appraiser.dll,-501)"
3,,{B4B73970-0DD1-45A9-87C1-F7A21F9A05CC},,\Microsoft\Windows\Multimedia\SystemSoundsService,2018-03-27 12:11:54.9625050,2018-03-27 21:45:45.2997480,2018-03-27 21:45:21.4168373,0,0,"$(@%systemRoot%\System32\PlaySndSrv.Dll,-106)","$(@%systemRoot%\System32\PlaySndSrv.Dll,-105)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU),
3,,{B7D8DC02-BEE4-4672-A68D-198BD35A6D80},,\Microsoft\Office\OfficeBackgroundTaskHandlerLogon,2018-03-27 09:45:40.3221353,2018-03-28 00:22:39.1277959,2018-03-28 00:22:39.1434226,0,0,,"This task initiates Office Background Task Handler, which updates relevant Office data.",,
3,,{BC40FCF6-98AA-466D-98D4-D4D532C3007D},,\Microsoft\Windows\NlaSvc\WiFiTask,2018-03-27 12:11:57.3820935,,,0,0,,"$(@%SystemRoot%\system32\wifitask.exe,-2)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;BU)(A;;FA;;;S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453),"$(@%SystemRoot%\system32\wifitask.exe,-1)"
3,,{BD23A08E-769B-400A-9B67-CCDE4F030660},,\Microsoft\Windows\WaaSMedic\PerformRemediation,2018-03-27 12:11:57.4133447,2018-04-06 03:33:42.6300237,2018-04-06 03:33:42.8019057,0,0,"$(@%systemroot%\system32\WaasMedic.exe,-102)","$(@%systemroot%\system32\WaasMedic.exe,-103)",D:P(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;BA),"$(@%systemroot%\system32\WaasMedic.exe,-101)"
3,,{C05CF805-420D-41C7-9E13-86ED6E546B7E},,\Microsoft\Windows\Sysmain\WsSwapAssessmentTask,2018-03-27 12:11:57.4289736,2018-03-28 13:56:01.9363711,2018-03-28 13:56:02.7476505,0,0,,"$(@%systemRoot%\System32\sysmain.dll,-3001)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%systemRoot%\System32\sysmain.dll,-3000)"
3,,{C6A91CB5-D958-4029-9301-1943231137AF},,\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization,2018-03-27 12:11:55.0093817,2018-03-27 23:29:39.3821945,2018-03-27 23:29:41.0041511,0,0,"$(@%systemroot%\system32\WorkFoldersShell.dll,-18000)","$(@%systemroot%\system32\WorkFoldersShell.dll,-18002)",,"$(@%systemroot%\system32\WorkFoldersShell.dll,-18001)"
3,,{C8252966-561E-44F5-8E10-113984BF4843},,\Microsoft\Windows\Time Synchronization\SynchronizeTime,2018-03-27 12:11:57.4445981,2018-04-05 08:42:25.7011789,2018-04-05 08:42:26.5404749,0,0,"$(@%systemroot%\system32\w32time.dll,-200)","$(@%systemroot%\system32\w32time.dll,-201)",,"$(@%systemroot%\system32\w32time.dll,-202)"
3,,{C89FB80E-7881-4C3F-9506-00342D8BC3F1},,\Microsoft\Windows\MUI\LPRemove,2018-03-27 12:11:57.4602236,2018-04-04 05:45:48.3655683,2018-04-04 05:45:50.9274073,0,0,"$(@%systemRoot%\System32\lpremove.exe,-100)","$(@%systemRoot%\System32\lpremove.exe,-101)",,"$(@%systemRoot%\System32\lpremove.exe,-100)"
3,,{CC012300-06C1-4CFD-AC88-5BDAB7548D99},,\Microsoft\Windows\Sysmain\ResPriStaticDbSync,2018-03-25 12:11:57.5070988,2018-04-04 06:32:00.9307633,2018-04-04 06:32:01.1957506,0,0,,"$(@%systemRoot%\System32\sysmain.dll,-3004)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%systemRoot%\System32\sysmain.dll,-3000)"
3,,{CECD7802-159F-445B-B714-1BB3840E107E},,\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,2018-03-27 12:11:57.5539774,,,0,0,"$(@%systemroot%\system32\discan.dll,-601)","$(@%systemroot%\system32\discan.dll,-603)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\discan.dll,-600)"
3,,{CEDC0042-1B1B-46DD-9E48-F2803E56025F},,\Microsoft\Office\OfficeBackgroundTaskHandlerRegistration,2018-03-27 09:45:40.4158889,2018-03-27 09:45:40.4471423,2018-03-27 09:45:40.6346458,0,0,,"This task initiates Office Background Task Handler, which updates relevant Office data.",,
3,,{CF842F82-5CE4-44CE-93D4-750EE07191DC},,\Microsoft\Windows\Defrag\ScheduledDefrag,2018-03-21 12:11:57.5696006,2018-04-04 05:45:48.4135856,2018-04-04 05:48:59.0272591,0,0,"$(@%systemroot%\system32\defragsvc.dll,-800)","$(@%systemroot%\system32\defragsvc.dll,-802)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\defragsvc.dll,-801)"
3,,{D0218C70-9C99-4043-BF17-667E1AE5C42E},,\Microsoft\Windows\UpdateOrchestrator\Reboot,2018-03-27 12:11:57.5852262,2018-03-27 23:59:43.0269477,2018-03-27 23:59:44.0296617,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;BA),
3,,{D075280B-9BB2-404D-9BA3-4586C36B7C7E},,\Microsoft\Windows\FileHistory\File History (maintenance mode),2018-03-27 12:11:57.6008540,2018-04-04 05:45:48.3665690,2018-04-04 05:45:48.9267665,0,0,"$(@%systemRoot%\system32\fhtask.dll,-200)","$(@%systemRoot%\system32\fhtask.dll,-202)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY)(A;OICI;FRFX;;;LS)(A;OICI;FRFX;;;AU),"$(@%systemRoot%\system32\fhtask.dll,-201)"
3,,{D0A89826-6023-4661-975D-0CE62FBF194D},,\Microsoft\Windows\Location\Notifications,2018-03-27 12:11:57.6164777,2018-04-06 08:30:55.7482294,2018-04-06 08:31:00.9273943,0,0,,"$(@%systemRoot%\system32\LocationNotificationWindows.exe,-102)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),
3,,{D11010CF-25A1-43AD-B92C-EEBFAA4E1EFB},,\Microsoft\Windows\Ras\MobilityManager,2018-03-27 12:11:57.6321032,,,0,0,,"$(@%SystemRoot%\system32\rasmbmgr.dll,-202)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;LS),"$(@%SystemRoot%\system32\rasmbmgr.dll,-201)"
3,,{D2E38DD0-019E-42DB-B34D-2CE5DC12ED7A},,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,2018-03-27 12:11:54.1031012,,,0,0,"$(@%systemroot%\system32\appidsvc.dll,-200)","$(@%systemroot%\system32\appidsvc.dll,-202)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;CI;FA;;;LS)(A;CI;FA;;;S-1-5-80-2078495744-2416903469-4072184685-3943858305-976987417),"$(@%systemroot%\system32\appidsvc.dll,-201)"
3,,{D5272796-4812-49FB-B893-4B15630B0D4B},,\Microsoft\Windows\SettingSync\BackupTask,2018-03-27 12:11:57.6321032,2018-04-05 08:42:25.7051817,2018-04-05 08:42:25.7171846,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;BA)(A;;FA;;;SY),
